geneID	symbol	Pre-infection_1	Pre-infection_2	Pre-infection_3	Pre-infection_4	Post-infection_1	Post-infection_2	Post-infection_3	Post-infection_4
84653	Hes7	1362.3525	1208.7561	1300.9039	1068.6587	998.7559	1400.5228	1085.164	1389.696
258302	Olfr420	9.4192	4.6587	4.8193	5.8539	7.2428	9.9509	4.8527	10.0183
80706	Olfr160	4.2108	5.6671	4.5252	5.8686	4.6003	5.1686	4.8687	11.1093
624224	Clrn2	5.4639	7.0658	8.7588	5.8821	11.1754	6.2041	12.1498	28.6715
207181	Rbms3	11347.967	14287.505	11710.433	13246.531	5623.102	8870.094	7509.4854	7034.013
76022	Gon4l	98.3654	132.9006	106.3878	96.5219	108.2343	96.9944	102.5933	98.161
670912	Gm9510	802.0353	1078.5696	863.8424	866.5625	680.4611	733.6774	737.1206	658.1542
56692	Mapksp1	989.0415	808.2517	860.2018	819.829	625.3528	958.2833	847.9888	892.1171
667772	Myh15	4.3264	4.7499	5.4659	5.9371	13.4216	5.3057	11.4465	11.9717
18087	Nktr	6397.0723	8192.509	7016.649	6789.6665	7729.3022	7127.3945	7874.4927	7323.395
101631	Pwwp2b	7434.9404	8628.961	7236.787	7088.012	4080.2612	6366.0376	4634.1934	5339.0845
15033	H2-T18	4.7463	6.3071	4.9346	6.076	9.7309	25.8787	11.381	20.4606
57895	Ccdc126	176.3674	186.7904	159.2263	136.1508	116.5129	114.7884	119.8638	106.9541
17274	Rab8a	2235.2488	2318.8328	2301.1487	2177.3	2877.9326	2580.7083	3106.048	2714.7217
77113	Klhl2	1264.446	1275.3336	1038.8633	1147.5907	894.0836	1099.6385	1041.0817	993.1237
18973	Pole	47.6913	35.062	49.8047	45.4507	191.7503	239.9699	251.0293	199.4155
73472	Spata18	152.6369	196.7258	170.1229	144.7935	180.0187	124.3663	105.5455	203.4772
20315	Cxcl12	40433.746	49848.277	36412.383	48260.895	44522.953	42901.105	30691.021	37718.527
11941	Atp2b2	162.4317	276.3351	124.2854	165.8064	77.4002	97.2566	46.5628	123.0078
229488	Fam160a1	814.6251	1085.8981	794.2679	1061.7391	586.907	899.3456	602.9391	862.4582
19370	Raet1c	14.6367	25.4772	18.0972	14.9243	77.9282	50.1122	63.429	58.952
66849	Ppp1r2	5284.624	7152.357	6241.898	5688.3594	5012.329	5505.932	6453.4937	4719.6055
234356	Csgalnact1	3821.9167	4773.8066	3894.8162	3353.55	1931.1405	2992.3176	2342.3777	2466.6172
252837	Ccrl1	844.2454	938.5988	645.8001	751.0499	64.8098	165.3904	72.6464	139.4469
353235	Pcdha8	228.4309	241.3997	221.7808	248.5861	212.9649	226.9806	193.9549	252.0733
270162	Elmod1	107.267	142.5017	111.834	119.1115	103.1634	60.2408	57.2152	77.9427
442809	4932416K20Rik	5.2978	33.316	4.703	7.7638	4.8753	7.4904	5.1158	12.5806
628923	Gm14744	51.2685	78.6231	48.3434	66.98	25.1081	41.5788	20.5855	43.6169
20209	Saa2	11.2205	20.2642	43.4277	19.3873	114.0902	232.5107	176.7514	148.8745
99382	Abtb2	690.489	416.3917	697.5642	689.0313	1317.602	1217.3875	1346.8169	1581.1553
320360	Ric3	6.7336	14.2814	4.6064	5.889	4.7643	5.2881	4.9966	5.9735
72354	Ttc4	4134.796	3173.5288	3925.6892	4168.753	3662.7166	4062.4556	4245.306	4228.412
17248	Mdm4	625.895	894.3887	759.023	654.7997	842.3779	613.5957	849.1612	727.9989
353211	Prune2	36.4707	31.3353	42.1145	42.9994	98.7778	97.3483	134.2534	94.0405
77481	C030048H21Rik	879.2982	1108.616	907.7228	887.7591	571.1475	498.1297	329.5186	559.9733
75617	Rps25	199.9088	184.5278	188.6243	188.7496	266.1515	245.7484	249.7469	287.1407
75659	Wdr54	132.335	120.4865	103.8936	102.6388	102.449	133.2592	93.5443	144.2382
12638	Cftr	1065.2205	957.0361	667.4941	772.9839	936.3734	837.5606	673.4307	1060.0435
227446	2310035C23Rik	193.894	176.2584	172.5613	160.6437	145.5196	205.5051	144.8766	215.8332
66970	Ssbp2	8604.469	7671.376	7391.8213	6723.654	6898.7583	8225.355	7689.379	8231.3545
20224	Sar1a	2849.2905	2877.6187	2690.2422	2613.452	3598.5833	3943.5054	4297.962	4270.9346
66349	Atp5sl	7117.832	7120.7495	6558.103	6217.112	5531.2603	6112.0605	5460.78	6977.491
26384	Gnpda1	873.1746	649.709	778.0884	720.991	901.0867	1010.9981	935.4955	1110.7476
23968	Nlrp5	282.796	718.6874	420.0578	573.5724	377.7824	445.0416	541.6982	441.6307
320871	B230206H07Rik	17.5382	20.2233	16.6486	14.4987	8.9966	10.2622	21.8651	13.7689
16828	Ldha	6490.792	5082.9287	6185.2407	6671.138	10701.007	10417.343	11714.211	12476.28
24109	Ubl3	15811.458	17000.207	15525.117	14944.941	7408.2183	13060.549	10187.553	10317.314
23856	Dido1	3601.6628	3926.1562	3924.2	3825.8196	3238.3457	3799.4172	3502.249	3648.679
68035	Rbm42	22180.85	23089.775	20907.959	20554.484	18435.531	22412.172	21971.744	22669.828
14464	Gata5	1077.5569	901.4734	961.1368	811.4515	967.0177	1157.4376	1069.7542	1105.5956
57373	D930014E17Rik	4293.3276	4505.0464	4253.5674	4091.3806	3783.0872	4426.957	4656.5884	4119.2974
16562	Kif1c	9283.183	9657.6045	9004.103	7863.8496	6080.788	8211.778	8177.1436	6911.621
269997	Zfp747	9758.343	11548.223	9756.795	9564.764	5536.7734	6630.892	6577.1704	6995.4473
108837	Ibtk	1870.3999	2137.9136	2032.4137	2213.5444	1888.0221	2238.0862	2012.4272	2428.8032
751864	Gm9733	105.4153	76.9791	128.2001	102.7963	167.2875	144.8399	187.0645	105.1279
225362	Reep2	144.8501	117.8079	146.2379	165.7932	155.5485	275.3405	221.4283	264.1605
170822	Usp33	12075.597	12060.041	11549.0625	12360.003	7535.9805	11519.814	8533.714	12166.457
93726	Ear11	11807.198	7731.9746	11525.123	10989.599	3082.1018	7274.865	6100.609	5727.585
75339	Mphosph8	4641.686	5144.977	4436.7153	4877.5684	3539.6887	4335.0356	3740.1719	4225.7217
403174	A930005I04Rik	147.9059	149.2181	163.0758	171.0954	137.2322	185.6424	128.1911	217.8057
259163	Olfr1354	7.8785	10.9727	15.7062	10.493	16.2431	9.5781	4.6991	25.2384
66397	Sar1b	3694.8796	3466.6328	3314.5193	3192.9297	3052.8804	4323.454	3670.116	4417.775
77766	Elp4	403.0305	365.3897	385.7722	385.2566	417.71	487.7814	440.1926	444.107
241944	D3Ertd254e	644.3826	696.6799	646.3912	578.3765	486.8923	528.519	497.4456	510.5865
18453	P4hb	23718.51	21219.094	21987.596	21173.15	24785.996	31267.162	30191.264	32036.314
72759	Tmem135	19.1439	19.5326	29.0616	26.9435	24.4766	11.683	20.1795	18.8854
59069	Tpm3	158560.45	162165.34	156781.33	162909.7	167935.95	192961.42	190825.31	171614.62
76113	Lpo	199.2785	169.1275	202.0835	150.178	168.3025	205.1217	183.7964	200.4595
243743	Plxna4	5643.5977	5887.8696	5509.169	4460.8745	3108.332	4736.37	4150.8438	3894.986
14788	Gpr162	100.4022	90.6183	220.8418	208.115	1534.6942	731.5712	563.1386	1142.1047
100503757	LOC100503757	47512.746	52598.133	48812.71	48181.684	37475.617	42610.363	42335.777	43099.54
66400	Alkbh7	2145.7588	2143.36	1899.3834	1953.7158	1783.1931	2174.4895	2050.0818	2273.466
13663	Ei24	1857.9797	1898.1935	1804.1545	1814.8552	1450.0264	2206.9243	1751.7092	1990.8955
18509	Pax7	4.2684	4.7168	9.8258	5.9185	4.6653	5.2403	5.41	10.953
272636	Esyt3	31.1631	31.6681	37.6671	26.7431	8.4108	12.3389	5.0021	27.8573
328734	Pisd-ps2	49.1114	58.8288	42.3915	55.0547	53.3399	45.7616	62.3041	60.7888
13138	Dag1	13391.652	13582.412	12745.944	10314.171	9560.357	16404.742	13468.827	12876.42
72148	2610019F03Rik	2495.84	2713.1428	2342.8872	2590.348	905.2426	1517.8805	1189.5497	1160.0657
677044	Gm10653	61765.99	57330.28	63847.195	53739.973	106314.79	92908.984	108375.375	88296.984
259279	Tubgcp3	3963.3066	4424.611	3724.2761	3469.7644	3019.5078	4171.909	3140.7197	3724.3352
71386	Krtap28-13	87.4408	71.9121	64.838	50.3537	83.2799	35.1655	34.847	48.1561
72281	Sh2d4a	708.3815	632.9356	501.065	466.4596	235.1571	526.0047	235.6589	481.9335
20335	Sec61g	29993.676	32636.588	26852.549	27775.607	39218.035	43909.746	45287.625	44621.863
11428	Aco1	226.6629	252.76	240.1776	235.8021	203.7909	240.1455	241.1371	234.3932
228859	Fitm2	125.0203	133.6899	113.2835	119.2962	83.4996	173.2641	130.2977	160.1391
217684	4933426M11Rik	15150.916	15587.619	15449.931	13584.792	15300.487	18578.555	18407	19305.303
67604	Get4	1545.506	1609.6854	1305.7908	1417.9043	1475.3662	1989.7891	2053.9397	1802.3617
71468	Obox1	45.8219	66.6989	30.1958	19.3121	19.0068	32.4452	14.3358	22.8814
72519	Tmem55a	5185.266	4122.7515	5030.436	5348.4067	4014.0964	5300.0522	4314.2896	5154.161
68644	Abhd14a	2874.7212	1881.2362	2573.0957	2791.611	2022.972	2330.3713	2243.0122	2310.2966
69398	Cdhr4	74.2749	77.9535	88.4965	97.8746	155.112	84.6379	59.1716	143.3087
103765	Tmem17	753.2639	674.364	658.33	652.6572	633.3332	885.5957	918.3318	781.2689
50490	Nox4	9680.346	9884.807	8732.808	9179.239	3901.258	5817.3115	5841.762	4382.267
16196	Il7	69.3081	53.8427	73.9321	71.4092	70.8076	104.3362	86.6725	133.7719
620419	Zfp963	592.7104	549.2882	606.3144	557.261	403.5439	467.0196	382.1813	501.6762
13497	Drp2	76.3604	86.6679	75.1796	74.9395	71.6823	77.2637	77.978	103.6729
103220	BC030307	73.1524	77.8275	70.7719	71.6937	52.1774	70.874	58.5365	73.6455
13033	Ctsd	5850.848	5071.008	5215.848	5067.9585	9093.659	11142.392	10410.94	11158.615
26441	Psma4	9054.442	9189.372	8399.535	8681.375	11725.491	12333.216	13215.456	12204.872
16682	Krt4	9.1876	10.9435	4.1025	8.7494	31.1782	4.6317	9.4031	16.1278
18750	Prkca	5760.8213	6630.16	5225.0415	5365.294	3074.0037	3504.8013	4122.9478	3206.3584
15002	H2-Ob	774.3233	748.5904	850.641	688.7535	1621.6396	925.2269	810.4115	2680.3425
71586	Ifih1	3930.4722	3480.8145	3795.0798	4389.675	3609.6545	3690.6445	4359.038	3384.0227
20855	Stc1	70.0145	84.3942	104.0058	57.0229	58.9678	65.2947	60.0312	64.4449
432591	Gm11544	18.9132	13.2097	13.604	14.2105	15.912	6.4085	5.0032	13.0415
226652	Arhgap30	757.65	587.7017	982.1933	1040.8994	1950.2693	1268.4922	1829.0137	1749.3278
18626	Per1	9482.369	12850.264	14171.171	9529.007	6407.0303	7527.9795	6148.3975	5412.2607
268445	Ankrd13b	2719.8713	2671.0708	2950.28	2982.292	2913.7632	2835.4167	3521.9224	2921.2598
258665	Olfr815	11.1224	14.2766	13.693	10.3865	14.4871	6.2975	21.9029	15.3566
75011	4930488N24Rik	4.1264	8.4674	8.0117	10.1243	4.1663	4.829	9.2646	17.8458
14708	Gng7	238.5149	244.6226	223.0563	183.7049	177.4726	209.4717	219.5113	167.2118
320411	A730089K16Rik	50.9987	57.5257	58.5397	42.1548	18.0937	32.1521	23.0092	38.1054
13841	Epha7	133.4169	105.5742	137.5361	100.0691	196.879	262.1121	176.0449	282.1676
72088	Ush1c	4.3295	4.5476	7.6084	5.1671	4.1006	4.8189	5.3426	14.2549
546134	Gramd2	1729.8196	1523.8784	1373.0942	1377.7849	1287.1774	2676.313	1726.2008	2586.7493
230119	Zbtb5	916.636	883.4031	804.413	858.9449	893.6133	916.6209	960.9526	968.8809
107328	Trpt1	2041.2382	2082.1401	1659.5135	1611.4985	1189.6088	1686.339	1220.2235	1449.3
13172	Dbx1	50.3835	66.3364	48.0516	32.6162	49.2365	48.5525	32.669	47.6226
76448	2310014H01Rik	263.8736	256.4363	298.186	259.9016	374.9876	413.6081	446.5808	465.4302
54673	Sh3glb1	251.4033	328.0795	249.8463	201.6233	202.3178	205.4863	231.4149	194.5587
18826	Lcp1	13316.601	11103.416	14493.92	13234.653	27294.424	22031.46	25752.04	26398.12
76257	Slc38a3	37.9745	51.5323	60.1161	42.5466	38.9602	48.0474	42.0771	62.0717
665174	Gm11543	87.2026	82.7743	68.2351	67.3152	94.3933	82.6879	76.0344	83.0469
320873	Cdh10	4.1204	5.8265	6.5204	5.7494	4.4886	5.0485	10.1143	5.7589
15239	Hgs	16094.684	16754.521	15548.01	15209.187	12838.31	17184.406	15209.046	15688.667
12520	Cd81	79599.5	80280.33	75294.67	82795.08	57199.758	87807.83	73106.93	77063.336
22317	Vamp1	984.0618	1018.6428	923.2346	811.9934	696.2757	719.7267	691.5849	863.5872
269717	Orai2	930.1365	955.1565	964.6688	886.2323	1362.5867	1408.6749	1408.5642	1424.358
70178	Fam108c	13543.788	13480.362	13595.968	12429.909	9003.454	12939.1	11305.431	11458.8125
13097	Cyp2c38	5.1691	4.6808	4.5408	5.8824	4.6152	7.6984	4.8901	5.8947
12829	Col4a4	1098.5538	1410.8817	1114.7955	1091.0627	662.9556	1351.9191	982.9571	897.6498
26466	Zfp260	12570.488	12384.898	12130.953	13170.978	9578.069	11524.552	10697.796	11316.855
15502	Dnaja1	119.761	159.9369	180.7467	174.0311	93.7714	132.5458	99.1016	185.3454
71458	Bcor	1698.0115	1737.7872	1860.5706	1594.2913	1383.3042	1759.3474	1540.8889	1738.5457
69089	Oxa1l	709.4589	662.0232	699.6581	623.2938	575.9249	698.5794	580.1882	764.5497
26556	Homer1	456.1343	425.6639	428.8755	407.8393	394.8822	434.726	437.8607	495.5385
13386	Dlk1	27.2697	30.8179	33.8143	18.1057	71.1028	39.1584	181.326	98.6738
225655	Slmo1	313.1816	286.5843	270.987	223.5511	291.1663	334.0905	287.6113	334.7349
66591	Mad2l1bp	7877.58	9026.54	8428.352	8189.374	9312.143	10457.415	9589.9795	9592.744
381924	Itgad	11.2683	14.9075	14.4806	9.5315	57.0131	6.8079	39.3683	35.2973
243270	Gpr81	11.0564	8.8346	10.5548	6.8865	8.0196	5.8532	8.0431	9.2485
629557	Gm6981	10896.947	9617.869	11302.375	9898.165	20439.533	21516.773	26124.361	26576.713
66859	Slc16a9	715.0991	722.7847	588.7064	571.0377	225.0201	438.2913	353.6106	321.0276
67605	Akt1s1	522.0933	560.4788	446.0895	494.4269	486.4194	556.2497	557.1546	636.9498
17940	Naip1	34.5307	35.3352	50.9573	51.302	59.342	39.6354	61.9852	59.6638
100039706	Gm2381	26.1411	19.4203	19.3562	24.6689	6.8592	10.5049	18.0141	8.3875
192651	Zfp286	604.3181	562.6352	502.067	500.7663	445.36	425.9691	430.3805	440.9542
217316	Slc16a5	10.4693	13.135	13.0518	14.0916	19.9626	5.6227	11.6553	22.8237
100043644	Gm4566	5.0364	5.0507	11.2542	12.55	26.9082	5.5993	5.5738	19.5005
75430	3200002M19Rik	155.9432	156.065	143.8049	117.2945	224.254	183.9836	210.652	165.521
224022	Slc7a4	2968.8853	2991.9973	2517.412	2549.6372	1526.4332	2005.7258	1649.5095	2215.7168
26905	Eif2s3x	453.4275	459.5102	482.0813	441.5533	676.6431	575.2123	691.1782	707.6351
13108	Cyp2g1	4.4621	22.165	4.7065	6.0334	6.0603	5.4233	5.1185	6.117
545611	Gm13298	68.4223	72.6056	63.0953	69.2972	57.1053	64.5851	63.7852	94.213
14368	Fzd6	859.4447	614.9772	768.5359	736.4373	602.4805	833.1309	529.7482	617.6653
102941	B630019K06Rik	402.0821	337.2168	439.7287	364.0129	376.5896	426.1296	353.04	414.3248
234671	Ces2c	513.4099	405.8494	481.0566	474.1909	89.1889	313.6093	128.8428	236.1233
99031	Osbpl6	638.1965	757.1858	610.0109	650.5148	105.9734	242.0566	93.9142	216.3504
625353	Vmn2r35	9.7308	24.4433	9.9357	15.0509	8.4224	34.1786	7.2387	5.6339
15951	Ifi204	566.1885	296.0803	728.0634	650.2499	4515.8457	2017.6141	5008.441	2873.0134
14421	B4galnt1	1489.6515	1161.271	1835.2678	1315.2482	2645.6785	2528.068	2650.7708	3246.81
433215	BC048609	26.4856	44.4892	17.0194	11.346	34.1224	37.5506	31.5985	36.3958
209212	Osgin2	1353.2289	1377.0037	1258.7817	1105.2142	814.167	1092.6672	934.1008	1114.6901
320213	Senp5	66.3728	91.802	84.2037	69.9682	100.9921	88.0833	111.6193	120.5771
19017	Ppargc1a	218.1068	320.1843	278.6989	232.184	225.0263	178.8445	166.7974	203.6232
100041890	Gm15308	18.5605	18.9567	26.1137	13.5542	74.9024	27.8909	25.5475	54.7744
268663	Cdhr2	1297.9131	1143.3867	1189.1283	4091.7324	1532.3616	1619.5186	1682.7134	1559.3453
57258	Xpo4	402.0651	438.4099	444.7839	416.2778	542.7029	499.4671	567.3068	530.1198
17750	Mt2	3954.396	3331.7039	5062.2563	3354.9514	17426.197	11987.142	32299.244	20551.768
258281	Olfr780	24.3858	24.7501	22.3304	15.6883	19.3315	11.3256	26.1795	22.2758
213498	Arhgef11	1900.0327	2015.6118	1855.0491	1572.6536	1056.0344	1586.4917	1498.3768	1242.8588
19326	Rab11b	17781.068	17717.418	17289.873	14010.932	12661.272	17438.85	15361.922	14744.37
21672	Prdx2	14809.543	14536.061	14710.3545	15178.583	16901.959	20809.084	19713.238	21520.7
66940	Shisa5	1434.165	1185.2805	1249.8353	1197.7139	1180.6847	1483.6803	1355.2306	1628.3662
68166	Spire1	267.3574	285.4628	273.4959	231.2352	235.6153	203.5005	273.1054	215.77
74142	Lonp1	12917.256	12730.383	12988.399	12655.54	11411.191	12879.527	14077.654	13177.5
666692	EG666692	23.7801	23.211	21.7845	16.9249	19.5532	24.7366	33.4835	36.0561
110198	Akr7a5	1781.2126	1863.4323	1725.3224	1758.1627	1531.4482	2127.4475	1844.6796	2063.5354
60531	Npvf	47.4823	42.2873	43.1587	42.221	70.5408	55.1223	71.8422	62.5375
140780	Bmp2k	25.5361	27.5413	27.7788	25.8395	23.7892	42.7592	27.013	29.3054
56795	Arl10	75.6971	72.2313	90.2917	73.9376	60.6337	67.7936	72.8927	100.4463
224247	E330017A01Rik	67.5997	65.7051	51.4712	59.6396	72.5254	84.5596	82.0961	80.4563
73724	Mcee	2437.959	2467.9727	2040.2816	2289.6382	1762.2958	2161.4768	1751.7555	2271.7473
252866	Adam34	7.1045	6.2949	4.3074	6.1988	10.6787	4.8209	8.7849	11.6667
210925	Ints9	5125.3804	5524.544	5183.9023	4405.981	4747.934	5753.5635	4703.1987	5318.654
22184	Zrsr2	295.1349	317.3936	300.5151	288.3981	223.4379	343.9077	243.8116	321.4062
50996	Pdcd7	1806.8411	2131.5085	1868.0621	1967.8541	1442.6417	1636.3219	1429.5677	1548.363
52392	D1Ertd622e	2614.416	2705.769	2980.9773	2939.0037	3071.5093	2996.407	3128.1636	3111.7407
57262	Retnla	2742.7341	2305.636	2642.216	6325.7207	130431.37	100117.98	90998.945	92684.96
12561	Cdh4	9.135	19.074	12.01	12.4205	8.1615	24.8429	10.9057	5.7693
54381	Pgcp	13882.26	12062.624	13080.291	11785.5205	10719.79	14696.097	12761.128	13831.387
320571	Atp8b5	35.0421	26.6996	33.5439	24.1143	19.0614	38.7026	33.8595	43.6339
68205	Urm1	5524.953	5641.912	5312.343	4385.495	5835.4985	6550.6206	7092.3335	5964.9233
278676	AY358078	4.477	6.3889	4.6196	5.9328	4.7017	5.2821	7.8877	5.9467
71086	4933412E12Rik	992.1152	989.8349	1120.4688	835.1197	1350.4302	958.2148	1173.3578	1113.6877
74229	Paqr8	561.5127	463.8582	488.3534	405.925	354.6368	629.3185	489.5529	637.1426
14284	Fosl2	37.3759	59.2369	41.62	32.6138	74.5408	51.6577	55.1243	64.2714
328110	Prpf39	2368.899	2246.9314	2477.7297	2036.743	1819.7048	1882.1305	1995.6852	1898.1998
70918	Nsun7	43.8555	41.4219	44.8667	41.6352	36.6371	47.321	35.902	53.7928
94282	Sfxn5	43.9673	53.4316	39.3754	35.122	55.2341	29.0967	77.4651	51.2846
244667	Disc1	60.1103	51.9129	68.9444	49.4832	35.6581	50.2779	54.7945	45.8655
70823	Hmgxb4	1892.1926	1716.2781	1547.3737	1579.8033	1508.8949	1870.3035	1547.1567	1785.9747
18618	Pemt	3299.6013	2199.0286	2339.2876	2084.4192	3481.0605	5369.63	3995.2031	5064.5225
50873	Park2	112.3748	120.5227	116.459	90.1504	60.416	80.2933	84.6186	74.9438
11634	Aire	49.6584	38.7375	35.4843	38.4001	22.4693	25.266	39.3993	45.9192
218756	Slc4a7	209.3236	260.4913	323.1302	284.5269	419.5381	272.9026	441.8964	479.6744
276952	Rasl10b	55.0223	48.7376	50.1784	47.0064	76.3085	126.8671	184.0753	109.5659
223337	Ugt3a2	83.1443	77.4136	56.2251	61.7298	58.3561	39.3259	37.434	57.3342
19223	Ptgis	19424.184	20019.004	19205.105	17680.738	10276.095	15260.548	17697.834	13922.319
14008	Etv2	9.6989	11.9277	9.6161	7.957	121.2396	14.4508	15.7457	26.6968
212427	A730008H23Rik	554.3981	564.3561	574.1064	545.8874	558.8917	926.2354	638.6143	917.7844
14025	Bcl11a	30.7458	32.2004	23.1716	18.0348	42.332	26.2169	30.4409	21.3259
225020	Fez2	12971.008	13614.927	12012.088	12499.799	8722.238	11411.011	11318.666	9529.535
26896	Med14	156.79	162.6614	135.4562	124.1629	157.7161	181.7641	222.3762	163.8018
19363	Rad51l1	48.4869	47.6225	44.5482	35.6972	155.4379	69.9723	61.2733	66.7355
269120	Optc	30.4153	76.4838	17.9778	51.7938	67.3903	90.1451	43.0844	72.5253
387356	Tas2r131	59.4252	53.7452	51.3916	62.2752	64.5601	53.6994	66.1663	69.4248
12527	Cd9	42876.895	40051.613	39765.355	45997.12	24183.064	39182.223	29651.35	36198.19
100039864	Snhg12	2786.132	2674.175	2878.2256	2854.1936	3637.2788	2932.5103	4176.465	3142.2668
18617	Rhox5	14.8947	19.7412	104.2264	16.2297	70.3535	39.2332	113.1011	27.1335
224585	Zfp160	820.5192	583.5692	829.3279	709.8633	489.7879	712.324	571.1249	651.7544
77805	Esco1	1136.1748	968.7285	1218.6371	1259.0656	984.0481	1039.1208	1125.7435	1029.3759
66050	0610009B22Rik	1770.3932	1696.35	1793.2952	1901.9314	1924.9337	2624.039	2174.1072	2547.6963
76898	B3gat1	57.9984	77.1163	73.3962	86.7872	22.8419	44.6523	37.681	46.075
18477	Prdx1	2022.4105	1937.6145	1887.9846	1929.1705	2214.1208	2873.7483	2507.434	2675.0059
14782	Gsr	3220.3755	3177.5508	3002.8455	3192.265	3574.966	4221.1177	4194.277	4128.282
15405	Hoxa9	76.0881	51.909	59.5092	53.0329	31.8508	35.2639	62.3382	61.1271
29816	Hip1r	1743.5266	1618.2366	1510.8561	1518.3862	1295.7931	1885.4104	1471.3574	2019.9575
382867	Zfp488	2743.835	2609.3433	2469.1638	2088.2615	2671.1467	2759.2498	2509.6892	2816.378
12904	Crabp2	966.6029	936.6564	853.4701	753.4457	886.8599	985.3721	954.8074	861.329
19363	Rad51l1	181.6675	158.3013	220.5535	174.8734	435.4307	423.1307	451.902	392.9649
56452	Orc6	2623.609	2760.3115	2541.9565	2776.041	3381.0063	4088.923	4211.722	3657.9475
258502	Olfr279	26.2031	33.8328	35.3807	28.9397	17.209	23.8975	22.5048	36.9309
106565	Dlk2	666.1127	525.3705	693.2011	582.3934	749.5803	834.5176	785.2666	1042.5693
230775	Bai2	66.6917	51.7436	44.4551	54.0286	97.1239	93.5663	162.1607	139.8432
268903	Nrip1	300.6242	240.5846	239.8967	250.1242	198.8888	276.3381	244.4285	281.1071
50753	Fbxo8	1426.0397	1261.4272	1186.2	1157.8171	835.6896	1138.5823	987.6277	1147.0629
69077	Psmd11	3562.3381	3479.1812	3673.2275	2919.3523	3369.9236	4093.5476	4468.1875	4604.4673
93879	Pcdhb8	29.1776	44.3976	37.0605	30.8279	127.5425	42.8854	16.8321	40.945
50794	Klf13	5082.3843	5838.925	5750.674	4666.961	3820.2473	4840.6494	5407.1724	4237.576
22722	Zfp64	141.9519	127.7791	100.0868	92.7935	133.345	184.3485	199.5782	157.5827
231858	Radil	2924.6235	2475.4102	2136.5603	2063.5898	768.5289	1725.2733	926.5643	1631.9622
330938	Dixdc1	313.5677	327.4488	244.9524	231.2324	110.6231	127.9551	89.3939	112.6964
20821	Trim21	2433.372	2461.9502	2031.3513	2407.0308	2210.9895	2079.8428	2271.1406	2227.826
13010	Cst3	162865.14	137581.34	172741.17	138867.11	139130.81	167931.52	150932.17	157621.8
66532	Rep15	745.6267	808.1497	772.0351	645.3102	672.1868	676.1209	737.5583	563.1368
229571	Gm4858	6489.3506	6080.121	6041.5073	6185.613	6467.202	5685.5547	6349.5713	6319.3975
18768	Pkib	19.5891	14.839	20.359	18.2318	34.3116	47.7529	34.5181	75.6081
243864	Mill2	638.8954	680.6312	547.1573	504.2199	194.7466	278.1096	217.0086	267.2024
13096	Cyp2c37	55.993	56.4878	47.6651	39.5739	53.6118	59.1703	49.6005	63.3337
230735	Epha10	9.1876	7.3019	13.0658	8.4274	10.0196	4.6206	6.8404	21.1782
327814	Ppfia2	18.2117	22.8879	17.8199	15.1277	14.2689	18.7177	15.7794	29.3686
228413	Prrg4	14.2422	12.7762	11.3936	6.7577	41.2286	34.3047	20.2991	42.2133
258901	Olfr1219	3.8803	4.2701	7.2518	5.3209	4.1908	6.9156	4.4517	7.6262
18762	Prkcz	2601.2869	2534.3142	2256.1624	2145.6382	1048.4742	2144.8655	1432.9681	1938.6241
434179	Gm5595	14286.684	14285.871	13760.363	13787.178	14403.519	14280.424	16518.314	15995.419
227693	Zer1	14359.303	16520.662	14356.057	13306.64	11095.587	11873.358	12415.662	11212.088
19989	Rpl7	43019.414	39368.453	41394.582	40576.566	48213.258	47693.652	53458.895	52489.8
